date,year,month,season_year,life_stage,decade,sector,zone,presence,longitude,latitude
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,77.65,-66.55
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,76.55000000000001,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,120.45,-64.55
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,97.55,-61.150000000000006
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,79.65,-64.85
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,121.05000000000001,-64.35
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,77.25,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,100.35000000000001,-63.650000000000006
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,146.75,-64.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,79.45,-64.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,132.15,-64.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,102.55,-61.75
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,76.75,-64.25
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,138.15,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,105.55,-63.55
1985-12,1985,12,summer,weaning,1980,Central Indian,Antarctic,0,86.45,-63.75
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,86.15,-64.25
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,118.85000000000001,-65.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,138.85000000000002,-64.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,139.55,-64.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,78.45,-66.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,148.75,-65.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,81.55000000000001,-66.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,105.95,-62.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,80.55000000000001,-63.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,100.95,-63.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,73.85,-67.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,117.45,-63.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,78.15,-67.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,122.55000000000001,-65.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,82.25,-63.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,103.95,-61.650000000000006
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,143.15,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,120.05000000000001,-65.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,79.05000000000001,-64.25
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,79.35,-67.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,106.45,-65.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,95.85000000000001,-63.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,99.75,-63.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,85.75,-64.15
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,90.75,-63.650000000000006
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,115.55000000000001,-64.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,143.95,-65.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,77.25,-66.55
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,85.45,-64.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,79.15,-67.35
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,78.85,-63.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,86.65,-61.75
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,120.55000000000001,-64.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,147.55,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,124.55000000000001,-63.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,118.85000000000001,-65.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,115.85000000000001,-64.65
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,122.05000000000001,-65.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,126.75,-64.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,123.05000000000001,-63.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,102.65,-61.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,124.75,-65.15
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,108.55000000000001,-65.35
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,79.05000000000001,-67.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,78.85,-65.05
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,136.95,-64.15
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,114.85000000000001,-65.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,141.65,-64.15
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,126.05000000000001,-63.95
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,131.95,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,100.15,-63.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,148.05,-64.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,151.65,-64.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,105.75,-65.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,97.15,-63.650000000000006
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,105.75,-63.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,80.25,-63.55
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,144.05,-64.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,84.55000000000001,-65.75
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,75.25,-67.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,83.85,-63.45
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,81.25,-64.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,124.35000000000001,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,146.05,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,124.95,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,126.85000000000001,-63.85
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,80.95,-64.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,127.65,-63.85
1984-12,1984,12,summer,weaning,1980,Central Indian,Antarctic,0,84.05000000000001,-64.15
2000-12,2000,12,summer,weaning,2000,Central Indian,Antarctic,0,70.25,-61.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,79.65,-64.15
1988-12,1988,12,summer,weaning,1980,Central Indian,Antarctic,0,86.85,-64.35
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,75.35,-66.65
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,142.45,-64.05
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,101.45,-61.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,133.65,-64.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,87.05000000000001,-64.35
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,76.55000000000001,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,86.45,-62.25
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,74.15,-65.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,85.15,-64.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,102.85000000000001,-61.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,105.05,-64.65
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,122.75,-63.75
2000-12,2000,12,summer,weaning,2000,Central Indian,Antarctic,0,130.35000000000002,-64.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,107.55000000000001,-63.75
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,124.15,-64.15
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,128.25,-63.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,107.35000000000001,-62.55
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,136.35000000000002,-64.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,76.35,-65.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,78.05000000000001,-65.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,81.55000000000001,-63.45
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,121.05000000000001,-63.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,134.25,-64.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,121.65,-64.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,102.85000000000001,-63.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,87.55000000000001,-63.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,86.75,-63.650000000000006
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,85.25,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,76.95,-65.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,139.85000000000002,-64.25
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,81.65,-63.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,121.05000000000001,-65.35
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,127.25,-64.15
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,78.15,-65.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,138.45,-64.25
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,63.45,-66.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,115.75,-64.65
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,144.95,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,93.35,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,121.85000000000001,-64.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,79.35,-63.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,106.35000000000001,-62.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,88.95,-64.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,72.15,-63.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,75.55000000000001,-67.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,73.75,-67.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,117.15,-64.55
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,142.55,-64.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,78.85,-64.65
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,79.75,-64.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,108.25,-62.650000000000006
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,80.35,-65.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,149.45,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,117.55000000000001,-64.85
1998-11,1998,11,autumn,weaning,1990,Central Indian,Subantarctic,0,122.15,-63.75
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,77.35,-63.45
1990-12,1990,12,summer,weaning,1990,Central Indian,Antarctic,0,83.25,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,73.35,-64.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,82.85,-61.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,83.15,-64.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,79.15,-63.55
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,88.05000000000001,-65.15
1998-11,1998,11,autumn,weaning,1990,Central Indian,Subantarctic,0,132.15,-64.35
2005-12,2005,12,summer,weaning,2000,Central Indian,Antarctic,0,105.25,-62.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,81.55000000000001,-63.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,79.95,-64.15
2000-11,2000,11,autumn,weaning,2000,Central Indian,Antarctic,0,69.55000000000001,-66.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,105.85000000000001,-63.85
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,140.85000000000002,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,85.55000000000001,-63.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,75.05000000000001,-66.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,124.35000000000001,-65.15
1984-12,1984,12,summer,weaning,1980,Central Indian,Antarctic,0,118.45,-65.05
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,146.55,-64.95
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,81.75,-64.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,133.65,-64.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,132.75,-64.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,116.25,-65.05
1989-11,1989,11,autumn,weaning,1980,Central Indian,Antarctic,0,123.15,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,110.15,-65.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,88.05000000000001,-64.65
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,122.15,-64.65
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,122.55000000000001,-64.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,119.45,-64.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,122.45,-64.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,83.55000000000001,-63.85
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,74.85,-64.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,80.35,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,92.95,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,99.55,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,147.95,-64.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,82.25,-65.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,95.55,-63.75
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,74.15,-64.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,98.95,-63.05
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,99.55,-63.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,104.15,-64.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,72.85,-66.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,105.35000000000001,-64.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,77.35,-66.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,72.45,-67.05
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,75.05000000000001,-66.65
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,143.85000000000002,-64.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,87.25,-61.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,92.35,-62.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,143.75,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,95.25,-63.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,92.35,-62.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,74.05000000000001,-68.15
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,140.75,-64.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,147.65,-65.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,131.25,-64.65
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,91.95,-64.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,134.65,-64.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,142.55,-64.35
1998-11,1998,11,autumn,weaning,1990,Central Indian,Subantarctic,0,80.75,-64.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,121.45,-65.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,116.15,-64.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,111.45,-64.45
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,95.45,-64.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,122.35000000000001,-65.15
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,83.05000000000001,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,137.05,-63.95
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,123.35000000000001,-63.95
1989-11,1989,11,autumn,weaning,1980,Central Indian,Subantarctic,0,80.15,-64.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,141.35000000000002,-63.85
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,127.75,-65.35
2002-12,2002,12,summer,weaning,2000,Central Indian,Antarctic,0,145.05,-64.65
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,131.75,-64.85
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,135.45,-65.15
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,146.65,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,91.95,-62.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,76.45,-67.35
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,80.65,-63.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,87.95,-64.05
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,124.65,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,124.35000000000001,-64.15
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,118.75,-64.65
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,146.25,-65.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,102.45,-64.35
1983-12,1983,12,summer,weaning,1980,Central Indian,Antarctic,0,121.25,-64.05
2005-12,2005,12,summer,weaning,2000,Central Indian,Antarctic,0,73.65,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,147.25,-64.45
1996-11,1996,11,autumn,weaning,1990,Central Indian,Antarctic,0,85.65,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,85.25,-63.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,85.65,-63.650000000000006
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,102.65,-64.55
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,87.25,-61.650000000000006
1996-11,1996,11,autumn,weaning,1990,Central Indian,Antarctic,0,76.75,-66.05
1990-12,1990,12,summer,weaning,1990,Central Indian,Antarctic,0,100.35000000000001,-61.150000000000006
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,135.75,-65.25
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,101.55,-63.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,145.55,-65.15
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,73.25,-67.65
1998-11,1998,11,autumn,weaning,1990,Central Indian,Antarctic,0,132.25,-64.25
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,92.05000000000001,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,147.45,-64.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,89.15,-64.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,105.35000000000001,-64.45
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,105.15,-63.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,140.05,-63.95
1994-11,1994,11,autumn,weaning,1990,Central Indian,Antarctic,0,79.85,-64.95
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,145.05,-64.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,129.15,-64.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,135.95,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,121.95,-63.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,74.15,-66.05
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,83.85,-63.35
2005-12,2005,12,summer,weaning,2000,Central Indian,Antarctic,0,118.15,-63.85
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,110.35000000000001,-62.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,99.15,-64.15
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,103.05,-63.650000000000006
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,77.15,-65.05
1994-11,1994,11,autumn,weaning,1990,Central Indian,Antarctic,0,96.45,-63.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,150.05,-64.65
1990-11,1990,11,autumn,weaning,1990,Central Indian,Antarctic,0,83.95,-64.65
2000-11,2000,11,autumn,weaning,2000,Central Indian,Antarctic,0,79.25,-64.95
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,86.95,-61.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,79.15,-65.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,104.05,-62.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,123.75,-64.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,77.35,-65.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,137.95,-63.95
2000-11,2000,11,autumn,weaning,2000,Central Indian,Antarctic,0,85.25,-63.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,87.85,-63.35
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,77.75,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,102.95,-63.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,99.05,-64.25
1986-11,1986,11,autumn,weaning,1980,Central Indian,Subantarctic,0,121.55000000000001,-64.65
1998-11,1998,11,autumn,weaning,1990,Central Indian,Subantarctic,0,97.35000000000001,-63.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,79.95,-65.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,114.55000000000001,-65.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,87.05000000000001,-64.35
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,110.75,-62.650000000000006
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,119.85000000000001,-64.65
1998-11,1998,11,autumn,weaning,1990,Central Indian,Subantarctic,0,116.55000000000001,-64.65
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,139.85000000000002,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,138.15,-64.35
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,150.65,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,79.45,-65.85
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,144.95,-64.15
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,108.45,-64.95
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,106.85000000000001,-64.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,111.45,-63.35
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,81.35,-64.85
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,80.05000000000001,-64.75
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,76.75,-63.150000000000006
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,80.55000000000001,-65.65
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,125.45,-64.25
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,121.45,-63.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,134.75,-64.15
1999-12,1999,12,summer,weaning,1990,Central Indian,Subantarctic,0,76.65,-64.05
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,99.95,-63.55
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,73.15,-64.55
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,127.35000000000001,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,100.85000000000001,-64.25
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,105.65,-64.35
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,86.45,-64.45
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,126.45,-64.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,149.85000000000002,-65.05
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,79.35,-63.35
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,139.25,-63.95
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,74.05000000000001,-66.05
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,118.85000000000001,-64.75
1999-12,1999,12,summer,weaning,1990,Central Indian,Antarctic,0,76.95,-65.95
1987-11,1987,11,autumn,weaning,1980,Central Indian,Antarctic,0,123.85000000000001,-64.85
1999-12,1999,12,summer,weaning,1990,East Indian,Antarctic,0,147.55,-64.05
1997-12,1997,12,summer,weaning,1990,Central Indian,Antarctic,0,84.35,-63.55
